customer_id,amount,recommended_action,recovery_probability,expected_revenue,net_expected_revenue,human_approval,reason,recovery_reasons
C10647,3829.98,Retry,0.5094059766188029,1951.0147023304828,1943.0147023304828,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability']"
C10648,3325.26,Reminder,0.6774425103013983,2252.672481804828,1707.0310861716691,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10649,6981.47,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10650,17557.11,Reminder,0.7262017079092665,12750.003267950862,9685.002483642655,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10651,9850.74,Reminder,0.8824706041717447,8692.988479338772,7297.110322644568,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C10652,3225.81,Reminder,0.5474423008728095,1765.9448485785176,1478.3936728059548,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10653,1650.49,Reminder,0.3986274364920192,657.9305976557127,547.6617020307987,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10654,31342.73,Retry,0.5438324757342322,17045.19445216959,15673.578895996025,True,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'High-value payment requires human approval']"
C10655,4194.06,Retry,0.5797258997042818,2431.40520691374,2423.40520691374,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability']"
C10656,4044.82,Retry,0.6872842846159676,2779.941220100358,2549.5459224923293,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Authentication failure detected', 'Moderate predicted recovery probability']"
C10657,3923.54,Retry,0.6516036175590667,2556.5928576377005,2548.5928576377005,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C10658,4686.86,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10659,3563.72,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10660,2527.84,Reminder,0.4339509237240271,1096.9585030265448,916.4451425422976,False,Highest net expected recovery within policy constraints.,"['Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10661,2582.63,Reminder,0.4443867445060261,1147.6865379635983,1050.8716149265103,False,Highest net expected recovery within policy constraints.,"['Insufficient funds detected', 'Low predicted recovery probability']"
C10662,3896.55,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10663,2589.73,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Moderate previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10664,2261.48,Reminder,0.3215394711950867,727.1550833182647,605.8102699873424,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Bank decline detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10665,4355.5,Reminder,0.6291766486395163,2740.378893149413,2077.687958793554,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10666,3261.91,Retry,0.747955297741707,2439.7628652566514,2431.7628652566514,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C10667,13322.96,Retry,0.5862654547746347,7810.791203344266,7802.791203344266,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability']"
C10668,479.75,Retry,0.5035576692556268,241.58179182538697,214.255248479356,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability']"
C10669,9578.3,Retry,0.6330240147080852,6063.293920078452,6055.293920078452,False,Highest net expected recovery within policy constraints.,"['Authentication failure detected', 'Moderate predicted recovery probability']"
C10670,10839.13,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10671,761.54,Reminder,0.7984218313511721,608.0301614471715,457.1029226998503,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Authentication failure detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10672,3040.87,Reminder,0.34336285171564684,1044.1217948965589,872.0623077131095,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10673,2971.72,Reminder,0.3313428820963805,984.6582695834559,822.112946450103,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10674,1297.3,Retry,0.7648320933183517,992.2166746618976,904.8393406889459,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Authentication failure detected', 'Moderate predicted recovery probability']"
C10675,2146.93,Reminder,0.627357760058428,1346.8931958022408,1126.3902844738823,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10676,1645.15,Reminder,0.4421323200842892,727.3739863866684,605.9941485648014,False,Highest net expected recovery within policy constraints.,"['Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10677,16250.29,Retry,0.7786326054287375,12653.005641672558,11632.765190338754,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C10678,8455.67,Retry,0.9106829209231445,7700.434253962206,7692.434253962206,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C10679,11062.25,Retry,0.47405042350623094,5244.064297431803,5236.064297431803,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability']"
C10680,7125.16,Retry,0.9381002998833088,6684.114732716556,6676.114732716556,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C10681,1621.02,Retry,0.7023970705700229,1138.5996993354186,1039.511723388585,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C10682,2629.2,Retry,0.93119729564921,2448.303929720903,2244.439615343231,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C10683,5916.79,Reminder,0.7978262912581335,4720.570621853212,3582.633672608442,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10684,1504.7,Reminder,0.3126254091161724,470.4074530971047,352.50966435379956,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10685,7075.89,Reminder,0.6742907837392127,4771.207413752458,4002.8142275520645,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Bank decline detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10686,3300.37,Reminder,0.6521592563901818,2152.366845012464,1802.9881498104698,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Authentication failure detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10687,2963.7,Retry,0.8957563288248658,2654.7530317382543,2434.372789199194,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Authentication failure detected', 'High predicted recovery probability']"
C10688,7064.36,Reminder,0.5406491451126669,3819.3401947681195,3508.79297918667,False,Highest net expected recovery within policy constraints.,"['Insufficient funds detected', 'Low predicted recovery probability']"
C10689,5707.07,Reminder,0.8250173135223334,4708.431559483904,3573.4079852077666,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C10690,2996.73,Reminder,0.6443776961462576,1931.0259733723747,1617.0618176327948,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10691,10112.36,Reminder,0.34422128137737573,3480.8895169493194,2918.9471942374284,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10692,1684.46,Reminder,0.7791281651710935,1312.4102291041002,1097.4245924474442,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10693,6547.24,Reminder,0.7400502657382259,4845.286701851942,4840.286701851942,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability']"
C10694,6428.72,Reminder,0.32118455830457737,2064.805593663803,1564.2522511844902,False,Highest net expected recovery within policy constraints.,"['Bank decline detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10695,3122.57,Reminder,0.32885760528863023,1026.880892546118,1021.880892546118,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability']"
C10696,5192.42,Reminder,0.8753585499873389,4545.229242125258,3812.9925633852163,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C10697,1470.21,Retry,0.4816197866618641,708.0822265481393,643.4356484242882,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Bank decline detected', 'Low predicted recovery probability']"
C10698,8377.22,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10699,3449.99,Retry,0.3353075801068964,1156.8077982929913,1148.8077982929913,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability']"
C10700,2632.98,Reminder,0.5394966104881779,1420.4837854831626,1188.2063798058566,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10701,9258.13,Retry,0.7759845911774312,7184.1662231175105,7176.1662231175105,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Authentication failure detected', 'Moderate predicted recovery probability']"
C10702,2276.91,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability']"
C10703,1296.31,Reminder,0.5653974827102874,732.9304108121727,552.0271122172512,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10704,1151.41,Retry,0.8568752752105829,986.6147606302173,899.6855797797999,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Bank decline detected', 'High predicted recovery probability']"
C10705,6495.45,Reminder,0.6339421859199471,4117.73977153372,3783.3205898110227,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability']"
C10706,1436.13,Reminder,0.5677581273205509,815.3744793888628,614.6846043355358,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10707,16283.13,Reminder,0.3280935574550479,5342.390048203014,4482.607640490532,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10708,756.35,Reminder,0.5348154899821358,404.50769584798843,334.78646451231026,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10709,15540.65,Retry,0.6694675413462442,10403.96074642251,10395.96074642251,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C10710,4735.6,Reminder,0.7943594197120468,3761.768467988369,3154.88551311023,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10711,3702.19,Reminder,0.7862796495190011,2910.9566556527507,2440.2035907483105,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Authentication failure detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10712,2586.64,Reminder,0.8410224727473435,2175.4223689071887,1822.3547898820384,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C10713,5504.71,Retry,0.48263359942065165,2656.7580010668553,2648.7580010668553,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability']"
C10714,3881.36,Reminder,0.3414525818370123,1325.3003930389061,1002.2282987095687,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10715,9669.11,Reminder,0.7685992933156627,7431.671112991407,6237.603734912782,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10716,4382.75,Retry,0.403680026465468,1769.22863599153,1619.6903451122075,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability']"
C10717,4511.08,Reminder,0.8436122749650048,3805.6024613491336,3191.7060675332723,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C10718,2990.39,Reminder,0.40984401859978287,1225.5934547806046,1024.4985020157078,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10719,3821.86,Reminder,0.6408190271148901,2449.120606969314,1856.3316612966787,False,Highest net expected recovery within policy constraints.,"['Bank decline detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10720,5116.83,Retry,0.7176542613927402,3672.114854322215,3370.3456659764374,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C10721,1018.33,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability']"
C10722,1360.36,Reminder,0.7634405310947419,1038.553960880043,867.3853271392361,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10723,7249.31,Reminder,0.6825556078189073,4948.057193317683,4151.368042386854,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Bank decline detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10724,4585.9,Reminder,0.8332216083584904,3821.0709737712004,3204.6996179678085,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Authentication failure detected', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C10725,3452.53,Reminder,0.8781828502654967,3031.9526360271357,2541.840214262794,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C10726,4059.43,Retry,0.5252627990427514,2132.2675643181165,1953.6861591726672,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability']"
C10727,5282.29,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10728,2597.34,Reminder,0.4988475860557944,1295.676789166157,979.7143597662794,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10729,2146.1,Reminder,0.6432938766393499,1380.5729886557087,1154.6813104707953,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10730,4678.47,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability']"
C10731,1828.68,Retry,0.8283222296732315,1514.736294958845,1385.5573913621374,False,Highest net expected recovery within policy constraints.,"['Authentication failure detected', 'High predicted recovery probability']"
C10732,5545.0,Retry,0.5782965168044266,3206.6541856805457,2942.1218508261018,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Authentication failure detected', 'Low predicted recovery probability']"
C10733,1024.52,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability']"
C10734,9112.24,Reminder,0.5427118211678095,4945.32036531816,4149.069106867254,False,Highest net expected recovery within policy constraints.,"['Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10735,5837.91,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10736,4909.24,Reminder,0.7068130924011649,3469.9151057394943,2909.728688821175,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10737,8779.74,Retry,0.8136294551942469,7143.4550729471375,7135.4550729471375,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Authentication failure detected', 'High predicted recovery probability']"
C10738,15160.21,Reminder,0.6417588886205222,9729.199520853726,8945.863559185429,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability']"
C10739,9005.09,Reminder,0.322497597533755,2904.119890575242,2202.131116837184,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10740,917.22,Reminder,0.6022057875940597,552.3551924970235,458.97836169749974,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10741,1437.11,Retry,0.6238824301267047,896.5876791593886,888.5876791593886,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Bank decline detected', 'Moderate predicted recovery probability']"
C10742,2426.47,Retry,0.9111093340426587,2210.77946577449,2202.77946577449,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'High predicted recovery probability']"
C10743,4084.37,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10744,6052.2,Retry,0.41544496959008664,2514.3560449531224,2506.3560449531224,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability']"
C10745,2238.26,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10746,4644.61,Reminder,0.5997742571378222,2785.7175124449,2335.0027104537157,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10747,2185.81,Reminder,0.3159167224899829,690.5339311858296,575.0485021960968,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10748,2452.43,Retry,0.9441986464036366,2315.5810863996703,2122.334599487697,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C10749,1298.18,Retry,0.9299620247543721,1207.2581012956307,1199.2581012956307,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C10750,1911.15,Reminder,0.710710603827409,1358.2745705047528,1027.288673583612,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Bank decline detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10751,1356.55,Retry,0.3546626194689773,481.1175764406412,434.6281703253899,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability']"
C10752,1832.34,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10753,9292.5,Retry,0.5115956836377066,4754.002890203388,4746.002890203388,False,Highest net expected recovery within policy constraints.,"['Bank decline detected', 'Low predicted recovery probability']"
C10754,1871.57,Reminder,0.8599220775812435,1609.4043627387277,1218.1473156814332,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C10755,32858.16,Reminder,0.8573482479060152,28170.885905415515,23658.544160549034,True,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached', 'High-value payment requires human approval']"
C10756,5935.48,Retry,0.7456700448913784,4425.909638051879,4417.909638051879,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C10757,4637.44,Reminder,0.7806725569402242,3620.322142456873,3036.070599663773,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10758,2012.96,Reminder,0.33634986071408274,677.05881562302,509.5646998734952,False,Highest net expected recovery within policy constraints.,"['Bank decline detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10759,7004.43,Retry,0.8524948957265296,5971.240822473776,5963.240822473776,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C10760,2523.85,Reminder,0.5273114333280808,1330.8549610050768,1006.4497703638584,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10761,4410.12,Reminder,0.4365903678072421,1925.4159128740744,1612.3493668142223,False,Highest net expected recovery within policy constraints.,"['Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10762,31011.62,Reminder,0.5474665995682002,16977.82614850119,14256.373964741,True,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached', 'High-value payment requires human approval']"
C10763,3704.12,Reminder,0.3910334095090611,1448.4346728307034,1095.8103513513347,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Bank decline detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10764,10031.33,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability']"
C10765,2279.04,Retry,0.5283085076939332,1204.0362213747815,1099.713323664799,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability']"
C10766,3889.59,Retry,0.6724123198597893,2615.408235203438,2607.408235203438,False,Highest net expected recovery within policy constraints.,"['Authentication failure detected', 'Moderate predicted recovery probability']"
C10767,16492.98,Retry,0.8818445475990156,14544.244486659612,14536.244486659612,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'High predicted recovery probability']"
C10768,2422.31,Reminder,0.3124646952089974,756.8863558517064,691.3354473835699,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability']"
C10769,17051.76,Reminder,0.4872627721037646,8308.687846848088,6309.602763604547,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10770,7046.25,Reminder,0.8161069086122167,5750.493304808831,4825.414376039418,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C10771,2550.58,Reminder,0.3489257980013908,889.9631618663873,742.5690559677653,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10772,6634.08,Reminder,0.3765903019470657,2498.3301903409897,2493.3301903409897,False,Highest net expected recovery within policy constraints.,"['Insufficient funds detected', 'Low predicted recovery probability']"
C10773,8708.83,Retry,0.5264184608564784,4584.488884460725,4576.488884460725,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability']"
C10774,6578.08,Reminder,0.7363007883672089,4843.445489942569,4063.494211551758,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10775,1138.96,Retry,0.7573948550449623,862.6424441020102,785.6310485738494,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C10776,2235.77,Retry,0.39453709585874397,882.094202808104,874.094202808104,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability']"
C10777,3281.43,Reminder,0.5246888484292941,1721.7297279013385,1441.2529714371244,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10778,3768.77,Retry,0.31566459967265087,1189.6672733082964,1181.6672733082964,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Authentication failure detected', 'Low predicted recovery probability']"
C10779,6572.09,Retry,0.5800899668150804,3812.403470005722,3499.411192405264,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability']"
C10780,4611.05,Reminder,0.5309038725622416,2448.0243015781243,1855.4984691993745,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10781,1374.4,Retry,0.685424939688837,942.0480371083377,934.0480371083377,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C10782,5421.93,Reminder,0.5104485846745427,2767.6164947044435,2319.7978555517325,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
